country_id,latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
CAN,59.44834,-122.57035,311.76,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,287.15,1.09,N
CAN,59.44855,-122.59214,298.98,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,283.34,0.91,N
CAN,59.44875,-122.61393,295.55,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,281.09,1.11,N
CAN,59.44894,-122.6357,301.59,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,280.13,0.7,N
CAN,59.44906,-122.53332,302.91,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,283.78,0.96,N
CAN,59.44947,-122.57693,306.59,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,282.91,1.07,N
CAN,59.44967,-122.59871,311.25,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,285.73,0.91,N
CAN,59.45019,-122.53989,305.06,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,283.07,0.96,N
CAN,59.4508,-122.60529,324.51,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,283.54,2.2,N
CAN,59.45152,-122.56825,306.84,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,284.01,1.06,N
CAN,59.45173,-122.59007,297.46,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,281.72,0.91,N
CAN,59.4519,-122.10538,318.96,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,283.27,2.19,N
CAN,59.45224,-122.53122,299.67,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,282.68,0.97,N
CAN,59.45266,-122.57484,298.99,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,281.93,0.6,N
CAN,59.45337,-122.53779,317.08,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,284.8,0.97,N
CAN,59.45509,-122.10323,304.41,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,281.38,0.74,N
CAN,59.45932,-122.48992,295.96,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,282.42,0.69,N
CAN,59.46886,-122.48363,298.84,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,283.69,0.8,N
CAN,59.47,-122.49021,314.59,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,283.75,1.51,N
CAN,59.47091,-122.43812,296.52,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,280.88,0.71,N
CAN,59.47297,-122.42946,300.38,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,281.89,1.6,N
CAN,59.47318,-122.48812,324.68,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,286.16,2.79,N
CAN,59.47615,-122.00015,319.93,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,286.01,2.41,N
CAN,59.47731,-122.00677,335.18,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,288.19,4.16,N
CAN,59.49957,-120.81908,301.91,0.4,0.37,2025-06-30,1041,N20,VIIRS,n,2.0NRT,278.32,2.49,N
CAN,59.50083,-120.82583,303.23,0.4,0.37,2025-06-30,1041,N20,VIIRS,n,2.0NRT,279.51,2.49,N
CAN,59.50153,-120.81,315.83,0.4,0.37,2025-06-30,1041,N20,VIIRS,n,2.0NRT,283.5,2.53,N
CAN,59.50264,-120.85516,323.35,0.4,0.37,2025-06-30,1041,N20,VIIRS,n,2.0NRT,282.37,3.05,N
CAN,59.50278,-120.81676,317.31,0.4,0.37,2025-06-30,1041,N20,VIIRS,n,2.0NRT,284.28,2.49,N
CAN,59.50334,-120.83932,312.24,0.4,0.37,2025-06-30,1041,N20,VIIRS,n,2.0NRT,283.14,3.26,N
CAN,59.5039,-120.86189,333.63,0.4,0.37,2025-06-30,1041,N20,VIIRS,n,2.0NRT,287.71,3.99,N
CAN,59.50404,-120.82351,345,0.4,0.37,2025-06-30,1041,N20,VIIRS,n,2.0NRT,292.66,2.49,N
CAN,59.50459,-120.84607,322.62,0.4,0.37,2025-06-30,1041,N20,VIIRS,n,2.0NRT,287.93,5.37,N
CAN,59.50515,-120.86865,334.65,0.4,0.37,2025-06-30,1041,N20,VIIRS,n,2.0NRT,286.6,3.99,N
CAN,59.50529,-120.83025,324.84,0.4,0.37,2025-06-30,1041,N20,VIIRS,n,2.0NRT,286.17,3.26,N
CAN,59.50585,-120.85284,346.68,0.4,0.37,2025-06-30,1041,N20,VIIRS,n,2.0NRT,296.46,5.37,N
CAN,59.50655,-120.83701,333.26,0.4,0.37,2025-06-30,1041,N20,VIIRS,n,2.0NRT,293,3.26,N
CAN,59.5071,-120.85957,354.43,0.4,0.37,2025-06-30,1041,N20,VIIRS,n,2.0NRT,302.33,7.36,N
CAN,59.50724,-120.82118,316.55,0.4,0.37,2025-06-30,1041,N20,VIIRS,n,2.0NRT,284.93,2.6,N
CAN,59.50765,-120.88213,317.66,0.4,0.37,2025-06-30,1041,N20,VIIRS,n,2.0NRT,283.06,2.23,N
CAN,59.50779,-120.84377,350.77,0.4,0.37,2025-06-30,1041,N20,VIIRS,n,2.0NRT,296.22,5.37,N
CAN,59.50835,-120.86633,354.27,0.4,0.37,2025-06-30,1041,N20,VIIRS,n,2.0NRT,302.98,7.36,N
CAN,59.50849,-120.82794,326.84,0.4,0.37,2025-06-30,1041,N20,VIIRS,n,2.0NRT,287.67,2.8,N
CAN,59.5089,-120.88885,303.7,0.4,0.37,2025-06-30,1041,N20,VIIRS,n,2.0NRT,282.3,2.01,N
CAN,59.50905,-120.8505,324.99,0.4,0.37,2025-06-30,1041,N20,VIIRS,n,2.0NRT,289.87,5.37,N
CAN,59.5096,-120.87306,340.49,0.4,0.37,2025-06-30,1041,N20,VIIRS,n,2.0NRT,290.55,4.48,N
CAN,59.50974,-120.83469,317.18,0.4,0.37,2025-06-30,1041,N20,VIIRS,n,2.0NRT,286.8,2.8,N
CAN,59.5103,-120.85726,338.87,0.4,0.37,2025-06-30,1041,N20,VIIRS,n,2.0NRT,292.09,7.36,N
CAN,59.51086,-120.8798,337.66,0.4,0.37,2025-06-30,1041,N20,VIIRS,n,2.0NRT,291.19,4.48,N
CAN,59.511,-120.84143,342.14,0.4,0.37,2025-06-30,1041,N20,VIIRS,n,2.0NRT,294.66,4.24,N
CAN,59.51155,-120.864,336.21,0.4,0.37,2025-06-30,1041,N20,VIIRS,n,2.0NRT,291.52,7.36,N
CAN,59.5117,-120.82561,304.96,0.4,0.37,2025-06-30,1041,N20,VIIRS,n,2.0NRT,284.71,2.8,N
CAN,59.5121,-120.88654,303.62,0.4,0.37,2025-06-30,1041,N20,VIIRS,n,2.0NRT,282.24,1.57,N
CAN,59.51226,-120.84818,331.77,0.4,0.37,2025-06-30,1041,N20,VIIRS,n,2.0NRT,291.07,4.24,N
CAN,59.51281,-120.87074,327.5,0.4,0.37,2025-06-30,1041,N20,VIIRS,n,2.0NRT,287.92,4.48,N
CAN,59.51295,-120.83236,337.4,0.4,0.37,2025-06-30,1041,N20,VIIRS,n,2.0NRT,293.72,2.8,N
CAN,59.5135,-120.85493,343.62,0.4,0.37,2025-06-30,1041,N20,VIIRS,n,2.0NRT,295.13,4.35,N
CAN,59.51405,-120.87748,335.62,0.4,0.37,2025-06-30,1041,N20,VIIRS,n,2.0NRT,288.91,4.48,N
CAN,59.51421,-120.8391,327.95,0.4,0.37,2025-06-30,1041,N20,VIIRS,n,2.0NRT,289.88,4.24,N
CAN,59.51476,-120.86167,327.89,0.4,0.37,2025-06-30,1041,N20,VIIRS,n,2.0NRT,289.32,4.35,N
CAN,59.5149,-120.82329,298.26,0.4,0.37,2025-06-30,1041,N20,VIIRS,n,2.0NRT,283.95,1.15,N
CAN,59.51545,-120.84587,331.46,0.4,0.37,2025-06-30,1041,N20,VIIRS,n,2.0NRT,291.39,4.24,N
CAN,59.51601,-120.86842,340.28,0.4,0.37,2025-06-30,1041,N20,VIIRS,n,2.0NRT,294.66,3.77,N
CAN,59.51615,-120.83005,308.66,0.4,0.37,2025-06-30,1041,N20,VIIRS,n,2.0NRT,285.33,1.15,N
CAN,59.51671,-120.8526,323.77,0.4,0.37,2025-06-30,1041,N20,VIIRS,n,2.0NRT,290.39,4.35,N
CAN,59.51726,-120.87515,332.54,0.4,0.37,2025-06-30,1041,N20,VIIRS,n,2.0NRT,289.91,3.77,N
CAN,59.51741,-120.8368,309.45,0.4,0.37,2025-06-30,1041,N20,VIIRS,n,2.0NRT,284.32,1.61,N
CAN,59.51796,-120.85937,337.68,0.4,0.37,2025-06-30,1041,N20,VIIRS,n,2.0NRT,294.46,4.35,N
CAN,59.51851,-120.8819,324.1,0.4,0.37,2025-06-30,1041,N20,VIIRS,n,2.0NRT,284.55,4.03,N
CAN,59.51866,-120.84353,309.94,0.4,0.37,2025-06-30,1041,N20,VIIRS,n,2.0NRT,284.71,1.61,N
CAN,59.51921,-120.8661,334.59,0.4,0.37,2025-06-30,1041,N20,VIIRS,n,2.0NRT,290.69,3.77,N
CAN,59.51991,-120.85028,315.86,0.4,0.37,2025-06-30,1041,N20,VIIRS,n,2.0NRT,286.38,3.91,N
CAN,59.52046,-120.87283,313.09,0.4,0.37,2025-06-30,1041,N20,VIIRS,n,2.0NRT,287.63,3.77,N
CAN,59.52116,-120.85704,342.37,0.4,0.37,2025-06-30,1041,N20,VIIRS,n,2.0NRT,294.85,3.91,N
CAN,59.52171,-120.87957,332.8,0.4,0.37,2025-06-30,1041,N20,VIIRS,n,2.0NRT,292.49,4.03,N
CAN,59.52241,-120.86376,348.45,0.4,0.37,2025-06-30,1041,N20,VIIRS,n,2.0NRT,297.33,5.77,N
CAN,59.52295,-120.88631,340.62,0.4,0.37,2025-06-30,1041,N20,VIIRS,n,2.0NRT,287.89,4.03,N
CAN,59.52311,-120.84796,324.39,0.4,0.37,2025-06-30,1041,N20,VIIRS,n,2.0NRT,289.33,3.91,N
CAN,59.52366,-120.8705,342.91,0.4,0.37,2025-06-30,1041,N20,VIIRS,n,2.0NRT,296.97,5.77,N
CAN,59.52404,-120.84797,323.39,0.4,0.37,2025-06-30,1041,N20,VIIRS,n,2.0NRT,289.71,3.31,N
CAN,59.52436,-120.85471,333.19,0.4,0.37,2025-06-30,1041,N20,VIIRS,n,2.0NRT,292.77,3.91,N
CAN,59.52491,-120.87722,323.91,0.4,0.37,2025-06-30,1041,N20,VIIRS,n,2.0NRT,290.54,1.92,N
CAN,59.5253,-120.85471,327.8,0.4,0.37,2025-06-30,1041,N20,VIIRS,n,2.0NRT,290.77,4.61,N
CAN,59.52561,-120.86143,348.04,0.4,0.37,2025-06-30,1041,N20,VIIRS,n,2.0NRT,295.81,5.77,N
CAN,59.52616,-120.88398,314.01,0.4,0.37,2025-06-30,1041,N20,VIIRS,n,2.0NRT,285.02,1.92,N
CAN,59.52655,-120.86143,345.88,0.4,0.37,2025-06-30,1041,N20,VIIRS,n,2.0NRT,293.35,4.61,N
CAN,59.52686,-120.86816,330.65,0.4,0.37,2025-06-30,1041,N20,VIIRS,n,2.0NRT,292.23,5.77,N
CAN,59.5274,-120.8907,297.97,0.4,0.37,2025-06-30,1041,N20,VIIRS,n,2.0NRT,283.48,0.93,N
CAN,59.52781,-120.86815,323.44,0.4,0.37,2025-06-30,1041,N20,VIIRS,n,2.0NRT,288.81,1.81,N
CAN,59.5281,-120.87489,307.12,0.4,0.37,2025-06-30,1041,N20,VIIRS,n,2.0NRT,285.63,1.92,N
CAN,59.52865,-120.89744,315.3,0.4,0.37,2025-06-30,1041,N20,VIIRS,n,2.0NRT,285.74,0.93,N
CAN,59.52908,-120.87489,300.37,0.4,0.37,2025-06-30,1041,N20,VIIRS,n,2.0NRT,283.91,1.81,N
CAN,59.52935,-120.88166,306.58,0.4,0.37,2025-06-30,1041,N20,VIIRS,n,2.0NRT,286,1.92,N
CAN,59.53033,-120.88163,302.18,0.4,0.37,2025-06-30,1041,N20,VIIRS,n,2.0NRT,284.79,0.78,N
CAN,59.53061,-120.88839,299.07,0.4,0.37,2025-06-30,1041,N20,VIIRS,n,2.0NRT,284.22,0.93,N
CAN,59.53159,-120.88837,296.57,0.4,0.37,2025-06-30,1041,N20,VIIRS,n,2.0NRT,282.45,0.78,N
CAN,59.53185,-120.89514,296.46,0.4,0.37,2025-06-30,1041,N20,VIIRS,n,2.0NRT,283.37,0.93,N
CAN,59.55151,-122.28865,299.46,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,280.48,0.93,N
CAN,59.55266,-122.29525,297.3,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,280.09,1.43,N
CAN,59.5538,-122.30184,318.75,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,281.28,1.43,N
CAN,59.5547,-122.28652,310.02,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,281.8,0.93,N
CAN,59.55584,-122.29311,299.39,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,281.41,1.43,N
CAN,59.58824,-122.30125,301.2,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,281.65,0.75,N
CAN,59.61726,-122.14125,304.82,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,281.17,1.05,N
CAN,59.61842,-122.14787,303.41,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,281.33,1.05,N
CAN,59.62017,-122.11709,297.01,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,281.46,0.55,N
CAN,59.62586,-120.39545,296.29,0.41,0.37,2025-06-30,1041,N20,VIIRS,n,2.0NRT,280.78,1.27,N
CAN,59.62899,-121.74805,309.5,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,280.94,1.47,N
CAN,59.62981,-121.73252,327.22,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,283.02,3.62,N
CAN,59.63017,-121.75472,311.61,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,281.98,2.08,N
CAN,59.63099,-121.73917,314.82,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,282.76,1.35,N
CAN,59.63218,-121.74584,299.03,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,282.03,1.35,N
CAN,59.6338,-121.71479,300.32,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,282.33,1.07,N
CAN,59.63462,-121.69926,315.02,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,282.21,1.7,N
CAN,59.6349,-121.7813,338.72,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,293.03,5.32,N
CAN,59.63499,-121.72144,299.72,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,281.6,1.12,N
CAN,59.63536,-121.74361,300.3,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,284.14,1.35,N
CAN,59.63543,-121.68372,296.01,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,282.55,0.77,N
CAN,59.6358,-121.70591,304.57,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,282,1.07,N
CAN,59.63608,-121.78796,303.24,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,278.17,5.32,N
CAN,59.63662,-121.69038,305.66,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,283.42,0.99,N
CAN,59.63691,-121.77245,302.77,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,285.15,2.61,N
CAN,59.63735,-121.73475,302.87,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,284.55,1.2,N
CAN,59.63772,-121.75694,316.58,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,285.64,2.91,N
CAN,59.6378,-121.69703,305.05,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,283.33,0.99,N
CAN,59.63809,-121.77911,337.18,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,288.89,6.28,N
CAN,59.63854,-121.7414,310.32,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,286.65,1.2,N
CAN,59.6389,-121.7636,320.35,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,285.69,2.61,N
CAN,59.63927,-121.78574,348.44,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,295.86,6.28,N
CAN,59.63962,-121.8079,317.65,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,280.7,2.45,N
CAN,59.64008,-121.77025,329.97,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,291.25,2.61,N
CAN,59.64045,-121.7924,350.29,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,294.94,4.15,N
CAN,59.6409,-121.75471,320.78,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,289.14,1.59,N
CAN,59.64127,-121.77689,351.05,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,297.47,6.28,N
CAN,59.64163,-121.79903,321.49,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,286.16,4.15,N
CAN,59.64209,-121.76136,342.45,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,292.61,5.79,N
CAN,59.64245,-121.78355,339.13,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,294.11,6.28,N
CAN,59.64281,-121.80569,344.71,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,294.59,5.06,N
CAN,59.6429,-121.74581,302.93,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,286.03,1.59,N
CAN,59.64327,-121.76801,340.96,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,292.41,5.79,N
CAN,59.64363,-121.7902,329.82,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,289.35,4.15,N
CAN,59.64385,-121.87206,303.72,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,280.59,0.93,N
CAN,59.64399,-121.81234,355.39,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,299.42,5.06,N
CAN,59.64408,-121.75248,307.93,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,286.79,1.59,N
CAN,59.64445,-121.77468,329.51,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,291.47,3.06,N
CAN,59.64481,-121.79682,320.09,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,287.36,4.15,N
CAN,59.6449,-121.73692,303.1,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,285.71,1.01,N
CAN,59.64517,-121.81898,322.36,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,284.52,1.44,N
CAN,59.64563,-121.78133,314.51,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,287.83,3.06,N
CAN,59.64598,-121.80347,321.97,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,289.21,5.06,N
CAN,59.64608,-121.74358,300.14,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,285.81,0.87,N
CAN,59.64634,-121.82563,298.75,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,282.62,1.44,N
CAN,59.64644,-121.76579,327.44,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,289.85,5.79,N
CAN,59.6468,-121.78796,320.65,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,288.14,3.56,N
CAN,59.64716,-121.81013,312.2,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,286.53,5.06,N
CAN,59.64726,-121.75023,303.22,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,285.62,0.87,N
CAN,59.64762,-121.77244,333.81,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,291.13,3.06,N
CAN,59.64808,-121.73468,308.53,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,285.68,1.01,N
CAN,59.64834,-121.81678,304.18,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,283.09,1.44,N
CAN,59.64853,-121.89859,302.96,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,281.85,0.96,N
CAN,59.64881,-121.77909,331.48,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,289.46,3.06,N
CAN,59.64903,-121.86104,296.34,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,282.45,0.67,N
CAN,59.64963,-121.76354,300.3,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,285.48,0.79,N
CAN,59.6497,-121.9052,297.03,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,281.58,0.66,N
CAN,59.65034,-121.8079,299.18,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,283.9,1.28,N
CAN,59.65044,-121.74799,300.56,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,285.79,0.87,N
CAN,59.65081,-121.7702,342.32,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,290.16,5.07,N
CAN,59.65162,-121.75464,299.6,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,285.63,0.79,N
CAN,59.65198,-121.77683,346.88,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,296.31,5.07,N
CAN,59.65253,-122.53014,318.68,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,286.14,1.23,N
CAN,59.6528,-121.76129,303.55,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,285.74,0.79,N
CAN,59.65316,-121.78349,314.73,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,286.75,1.39,N
CAN,59.65366,-122.53672,296.8,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,282.12,1.23,N
CAN,59.65372,-121.88754,301.11,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,283.91,1.04,N
CAN,59.65398,-121.76794,300.06,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,285.63,5.07,N
CAN,59.65435,-121.79013,302.81,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,283.38,1.39,N
CAN,59.65456,-121.8721,296.44,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,281.78,2.07,N
CAN,59.65488,-121.89417,311.25,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,282.89,1.04,N
CAN,59.65517,-121.7746,313.35,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,286.67,5.07,N
CAN,59.6554,-121.85661,313.09,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,285.99,3.11,N
CAN,59.6555,-122.5061,314.37,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,281.51,1.42,N
CAN,59.65588,-121.81898,313.73,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,286.94,2.18,N
CAN,59.65634,-121.78125,322.84,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,287.17,1.39,N
CAN,59.65657,-121.86327,339.91,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,288.05,3.11,N
CAN,59.6567,-121.80344,315.94,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,284.24,3.05,N
CAN,59.65705,-121.82561,299.15,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,284.47,1.05,N
CAN,59.65716,-121.7657,298.58,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,285.32,0.96,N
CAN,59.6574,-121.84776,298.77,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,284.34,0.97,N
CAN,59.65742,-122.72488,321.01,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,285.7,1.88,N
CAN,59.65752,-121.78789,303.27,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,286.36,1.39,N
CAN,59.65788,-121.81009,320.15,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,288.51,1.87,N
CAN,59.65807,-121.89195,295.8,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,283.12,1.79,N
CAN,59.65823,-121.83224,304.68,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,285.99,1.05,N
CAN,59.65834,-121.77235,307.83,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,286.3,0.96,N
CAN,59.65854,-122.73148,313.38,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,282.76,1.93,N
CAN,59.65857,-121.85439,313.54,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,287.05,1.19,N
CAN,59.6587,-121.79454,343.98,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,294.38,3.05,N
CAN,59.65892,-121.8765,332.33,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,287.71,2.07,N
CAN,59.65905,-121.81673,323.82,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,289.84,1.87,N
CAN,59.65941,-121.8389,302.52,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,285.13,0.97,N
CAN,59.65952,-121.77901,305.22,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,286.39,2.49,N
CAN,59.65974,-121.86104,311.5,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,284.34,1.19,N
CAN,59.65988,-121.80119,314.69,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,288,3.05,N
CAN,59.66008,-121.88311,310.29,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,287.12,1.79,N
CAN,59.66023,-121.82338,319.43,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,286.84,2.08,N
CAN,59.66069,-121.78566,327.08,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,289.61,2.49,N
CAN,59.66093,-122.51714,301.33,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,282.23,0.88,N
CAN,59.66105,-121.80785,299.42,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,285,1.87,N
CAN,59.66124,-121.88972,330.13,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,287.02,1.79,N
CAN,59.66136,-122.68566,300.57,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,282.71,0.7,N
CAN,59.66154,-122.7075,309.67,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,283.18,1.68,N
CAN,59.66161,-121.71019,297.95,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,283.7,0.69,N
CAN,59.66172,-122.72938,318.56,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,285.33,1.38,N
CAN,59.66187,-121.79231,347.14,0.39,0.36,2025-06-30,1041,N20,VIIRS,n,2.0NRT,293.57,4.91,N
